tconst,originalTitle,startYear,genre,averageRating,numVotes,primaryName,parental_advisor,duree,resume,genres,themaScore
tt5890674,Ang bagong pamilya ni Ponching,2016,,7.5,15,Inna Salazar Acuña,,98.0,"A religious man who does petty crimes, Ponching, gets into a new venture, text scamming, thinking it will not really hurt anyone. One day, his seemingly ""innocent"" text scam accidentally ...                ",['Comedy'],0.0
tt5890674,Ang bagong pamilya ni Ponching,2016,,7.5,15,Dos Ocampo,,98.0,"A religious man who does petty crimes, Ponching, gets into a new venture, text scamming, thinking it will not really hurt anyone. One day, his seemingly ""innocent"" text scam accidentally ...                ",['Comedy'],0.0
tt5890698,Dagsin,2016,,7.1,16,Atom Magadia,TV-PG,119.0,"After surviving the Death March, Martial Law, and the loss of his legs, Justino became an atheist. But when his wife dies, a part of him yearns to believe in life beyond death, just for a ...                ",['Drama'],0.0
tt5891008,When We Were Heroes,2005,,7.0,8,Mark Handels,,124.0,"""When We Were Heroes"" is a (no budget) war movie that was acted and produced by those of ages 12 through 20 years. Without any professional aid or professional actors. The idea was to make ...                ",['War'],0.0
tt5891062,The Brain That Wouldn't Die,2020,,6.9,69,Derek Carl,,97.0,"After his fiancée is killed in a car accident, a gifted surgeon revives her severed head in hopes of finding her a new body.","['Comedy', 'Horror', 'Sci-Fi']",0.0
tt5891150,Soft Matter,2018,,3.1,173,Jim Hickcox,,72.0,"Two trespassing graffiti artists, two immortality-obsessed scientists, and one furious sea-god.","['Comedy', 'Horror', 'Sci-Fi']",0.0
tt5891260,Groupers,2019,,5.0,1053,Anderson Cowan,,109.0,A grad student kidnaps two homophobic high-school bullies to use as her subjects in an experiment performed at the bottom of an empty swimming pool.,"['Comedy', 'Drama']",0.0
tt5891746,Janma,2011,,8.2,6,Shirish Rane,,,,['Family'],0.0
tt5892030,1000 Kilometer,2016,,6.9,20,Ilham Nuriadi,,48.0,A journey of 3 guys across Java to Bali with their custom motorcycles visiting workshops and custom bike builders in different cities along the way talking about the custom motorcycle scene in Indonesia.,['Documentary'],0.0
tt5892172,Perfect Cadeau,2019,,6.0,6,Martijn Hullegie,,,,"['Comedy', 'Drama']",0.0
tt5892486,Power to Change: Die EnergieRebellion,2016,,6.8,38,Carl-A. Fechner,,90.0,        ,['Documentary'],0.0
tt7021536,Climate Warriors,2018,,4.3,46,Carl-A. Fechner,,86.0,"CLIMATE WARRIORS gives a voice to people acting for change. American activists, celebrities and German energy inventors, investors and political activists all drive towards the same goal: saving our world and keeping peace.",['Documentary'],0.0
tt5892632,One Night More,2017,,5.0,8,Louis Holder,PG-13,4.0,        ,['Romance'],0.0
tt5893610,Life is Be,2016,,8.2,26,Vakhtang Kuntsev-Gabashvili,,87.0,Two Germans living in an abandoned factory in Telavi in Eastern Georgia.,"['Biography', 'Documentary', 'Drama']",0.0
tt7938178,Transparent World,2018,,7.0,13,Vakhtang Kuntsev-Gabashvili,,82.0,About a defective young fellow. His 'transparent world' is photography and film shooting. His father blames himself for his son's condition and does his best to assist his autistic child to...                ,['Documentary'],0.0
tt5893906,Diminuendo,2018,,4.5,185,Adrian Stewart,,106.0,A film director whose life crumbles after the suicide of his Hollywood starlet girlfriend becomes obsessed with a lifelike robot that appears to be her exact duplicate.,"['Romance', 'Sci-Fi']",0.0
tt5894180,Happy,2016,,9.4,34,Michael Patrick McKinley,,90.0,"A sensual and intimate experience about a group of postmodern Berliners, looking for new ways of living, loving and experimenting with sexual fantasies.",['Documentary'],0.0
tt5894390,Punha Gondhal Punha Mujra,2014,,7.5,43,Balkrishna Shinde,,,,['Comedy'],0.0
tt5894410,Slugterra: Into the Shadows,2016,,6.7,125,Asaph Fipke,,,,"['Action', 'Adventure', 'Animation']",0.0
tt5894410,Slugterra: Into the Shadows,2016,,6.7,125,Michael Dowding,,,,"['Action', 'Adventure', 'Animation']",0.0
tt5894530,Deckument: od rolke do skejta,2015,,9.2,22,Nina Vrhovec,,90.0,Documentary film Deckument is a memoir of a marginal sporting subculture. It tells a story of Slovenian skateboarding pioneers in late 80s and early 90s.,"['Documentary', 'Sport']",0.0
tt5894530,Deckument: od rolke do skejta,2015,,9.2,22,Matej Lavka,,90.0,Documentary film Deckument is a memoir of a marginal sporting subculture. It tells a story of Slovenian skateboarding pioneers in late 80s and early 90s.,"['Documentary', 'Sport']",0.0
tt5894530,Deckument: od rolke do skejta,2015,,9.2,22,Andro Kajzer,,90.0,Documentary film Deckument is a memoir of a marginal sporting subculture. It tells a story of Slovenian skateboarding pioneers in late 80s and early 90s.,"['Documentary', 'Sport']",0.0
tt5894530,Deckument: od rolke do skejta,2015,,9.2,22,Miha Brodaric,,90.0,Documentary film Deckument is a memoir of a marginal sporting subculture. It tells a story of Slovenian skateboarding pioneers in late 80s and early 90s.,"['Documentary', 'Sport']",0.0
tt5894572,John Jansen,2016,,6.5,64,Jay Oliveira,,123.0,"The ex- bank robber from Breda John Jansen has an impressive CV as a criminal. Jansen was seen as the leader of the infamous Juliet gang that was well known for the production of drugs, ...                ",['Documentary'],0.0
tt5894600,The Mother,2016,,9.0,17,Erdenetsetseg Bazarragchaa,R,76.0,"In their secluded farmhouse, a mother (a former surgeon) teaches her daughter, Francisca, anatomy, and how life and death are not to be feared. One afternoon, a mysterious visitor shatters ...                ",['Drama'],0.0
tt5894656,Hijabsta Ballet,2020,,7.0,440,Syed Zulkifli,,106.0,Two opposing worlds collide when a promising ballerina chooses the hijab and will not choose between art and religion.,['Drama'],0.0
tt5895062,Connected Killer,2016,,4.1,27,James Berberich,,45.0,"Jeff is bullied at school and online. It all becomes too much, and then the tables are turned on the bullies.","['Drama', 'Horror', 'Thriller']",0.0
tt5895100,D.A.D.,2016,,8.4,25,Marco Maccaferri,,93.0,"9 year old girl Sara wakes up in a six metres wide and eight long pit, with 18 others who are hiding in a house construction foundation from a dangerous auto-firing robot - Shall Sara survive the hollow by discovering the truth of the war?","['Drama', 'Fantasy', 'War']",0.0
tt5895238,Per un figlio,2017,,7.6,17,Suranga Deshapriya Katugampala,,75.0,"Sunita, a middle-aged Sri Lankan woman, lives with her teenage son on the outskirts of a northern Italian city where she works as a caregiver. The relationship between mother and son is ...                ",['Drama'],0.0
tt5896420,Fördömda Själar,2018,,6.0,11,Patryk Turzyniecki,,70.0,Five teenagers goes on a spring break and have a sleep over in a cabin in the woods.,['Horror'],0.0
tt5896470,Pravegaya,2015,,7.1,664,Donald Jayantha,,145.0,A Young man fights for his lost bike with courage. Honest Gangster with his foolish brother who destroyed everything. This is a remake of Tamil movie Polladhavan aka.Ruthless Man (2007),"['Action', 'Crime']",0.0
tt5961452,Maya 3D,2016,,6.2,290,Donald Jayantha,,,,['Horror'],0.0
tt5896568,Age of Summer,2018,,5.5,745,Bill Kiely,TV-MA,88.0,A determined teenage boy struggles to find acceptance within the Jr. Lifeguards of Hermosa Beach while juggling relationships and challenges in the summer of 1986.,"['Comedy', 'Drama', 'Romance']",0.0
tt5896666,Kalichaat,2018,,7.9,9,Sudhanshu Sharma,,70.0,"In the Malwa-Nimar region of Western Madhya Pradesh (An Indian State), 'Kalichaat' is the name for a kind of exceptionally hard rock. Encountering it while digging for water is considered ...                ",['Drama'],0.0
tt5896778,Cuties,2020,,1.5,345,Joshua Gratton,TV-MA,96.0,"Amy, an 11-year-old girl, joins a group of dancers named ""the cuties"" at school, and rapidly grows aware of her burgeoning femininity - upsetting her mother and her values in the process.",['Horror'],0.0
tt5896860,Nuechidein bang,2016,,5.1,7,Wanmin Lee,,130.0,'Let me be your witness. I will witness every moment of your life.' 'You are so selfish.',"['Drama', 'Fantasy']",0.0
tt5896934,Aa Gaya Hero,2017,,2.4,372,Dipankar Senapati,,123.0,"ACP Ravindra Varma, a fearless and sincere police officer, is called to nab terrorist Milind Shinde, who has political backing.",['Action'],0.0
tt5896946,Hell's Gate,2010,,7.9,7,Ron Whitt,,88.0,History Channel documentary about portals on Earth possibly leading to Hell.,"['History', 'Horror']",0.0
tt5897002,Denial,2016,,7.0,33,Anoosh Tertzakian,PG-13,109.0,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",['Documentary'],0.0
tt5897002,Denial,2016,,7.0,33,Derek Hallquist,PG-13,109.0,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",['Documentary'],0.0
tt5897102,Brazen Bull,2016,,6.2,8,Bahman Iranpour,,81.0,This movie is about dealing with prison experience and understanding the contemporary human being's condition.,['Documentary'],0.0
tt5897108,Project Ghazi,2017,,4.5,991,Nadir Shah,,100.0,Project Ghazi is a superhero movie that evolves around a thread to the project soldiers. It's a story of an advanced soldier project and it spans over a period of 20 years.,"['Action', 'Sci-Fi', 'Thriller']",0.0
tt5897302,Slender Man,2013,,5.2,55,Andrey Bulahov,,78.0,"A tall, shadowy figure with a blank face and a suit is thought to be behind recent disappearances of children.","['Adventure', 'Comedy', 'Horror']",0.0
tt5897302,Slender Man,2013,,5.2,55,Aisha Bulahova,,78.0,"A tall, shadowy figure with a blank face and a suit is thought to be behind recent disappearances of children.","['Adventure', 'Comedy', 'Horror']",0.0
tt5897948,Women of 1915,2016,,8.3,47,Bared Maronian,TV-PG,94.0,The epic journey of women survivors of the 20th Century's first genocide and the odyssey of the relentless human rights advocates who empowered them.,['Documentary'],0.0
tt8497740,Orphans of the Genocide,2013,,6.2,26,Bared Maronian,TV-PG,90.0,Orphans of the Genocide is an eye-opening visual journey through never-before-seen archival footage and discovered memoirs of orphans who lived through the the Armenian Genocide of 1915. ...                ,['Documentary'],0.0
tt5898034,Monster High: Welcome to Monster High,2016,,5.5,606,Stephen Donnelly,Not Rated,73.0,"When Dracula meets Frankie, they decide to create a school. But recruiting students always comes with its trials and tribulations.","['Animation', 'Fantasy']",0.0
tt5898034,Monster High: Welcome to Monster High,2016,,5.5,606,Olly Reid,Not Rated,73.0,"When Dracula meets Frankie, they decide to create a school. But recruiting students always comes with its trials and tribulations.","['Animation', 'Fantasy']",0.0
tt5898118,Pestilenz,2019,,2.1,64,Thomas Grieser,,70.0,Three aspiring filmmakers travel to a remote village to shoot a documentary about a mysterious outbreak of the plague. The Government declared the town to a restricted area and rumors are ...                ,"['Horror', 'Mystery', 'Thriller']",0.0
tt5898218,Transmania,2016,,5.9,80,David Lusicic,,93.0,"One film made by 15 directors, Each one, after seeing the last minute of the previous one.",['Mystery'],0.0
tt5898218,Transmania,2016,,5.9,80,Tanja Golic,,93.0,"One film made by 15 directors, Each one, after seeing the last minute of the previous one.",['Mystery'],0.0
tt5898218,Transmania,2016,,5.9,80,Jasna Zastavnikovic,,93.0,"One film made by 15 directors, Each one, after seeing the last minute of the previous one.",['Mystery'],0.0
tt5898218,Transmania,2016,,5.9,80,Edi Muzina,,93.0,"One film made by 15 directors, Each one, after seeing the last minute of the previous one.",['Mystery'],0.0
tt5898454,Crazywise,2016,,7.9,112,Phil Borges,Not Rated,82.0,"What can we learn from those who have turned their psychological crisis into a positive transformative experience? During a quarter-century documenting indigenous cultures, human-rights ...                ",['Documentary'],0.0
tt5899110,Black Coral,2016,,8.4,5,Jedd Winn,,73.0,"A documentary/adventure film unlike any other. An exclusive, inside look into a closed fraternity of elite watermen. A breathtakingly honest, wild ride from start to finish. Black Coral ...                ",['Documentary'],0.0
tt5899850,Out of Syllabus,2006,,5.2,14,Viswanath,,,,['Romance'],0.0
tt5900118,Kismath,2016,,6.7,472,Shanavas K. Bavakutty,,102.0,The friendship between B.Tech student Irfan and research student Anitha and the lives around them form the plot of the film. Various incidents that take place in one day are narrated in the movie.,"['Drama', 'Musical', 'Romance']",0.0
tt9448362,Thottappan,2019,,6.9,383,Shanavas K. Bavakutty,,140.0,"When his partner in crime goes missing, a small-time crook's life is transformed as he dedicates himself to raising the daughter his friend left behind.",['Drama'],0.0
tt5900596,Cría puercos,2018,,7.3,143,Ehécatl García,,90.0,"With the death of her husband and the absence of her son, Esmeralda has lost her interest in life until she regains hope when a piglet comes into her life.",['Drama'],0.0
tt5900620,Maru Style,2014,,9.2,6,Andreína Isea,,,,['Comedy'],0.0
tt5900916,Feng yun gao shou,2016,,3.9,13,Bingo Ching-Feng Chang,,106.0,        ,"['Comedy', 'Romance', 'Sport']",0.0
tt5901570,In Plainview,2018,,7.2,91,Matt Watterworth,,91.0,"Violence and havoc spill into rural Plainview when a corrupt former cop Penner, his unhinged hired gun, and a jilted ex come looking for the ex-dirty-cop in hiding, Rand, his ill-gotten fortune, and their own brand of revenge.","['Crime', 'Thriller']",0.0
tt5901606,Afterthought,2016,,7.7,6,Nathan Airhart,,17.0,A mother puts her little daughter to bed and tells her stories about the legendary Peter Pan. But is the Eternal Boy just a fruit of our imagination?,"['Drama', 'Horror', 'Thriller']",0.0
tt5901614,Shut Up Anthony,2017,,6.8,20,Kyle Eaton,,92.0,"In the wake of personal and professional failure, Anthony retreats to a vacation home where an estranged friend, an alcoholic theology professor, has hidden away for similar reasons.","['Comedy', 'Drama']",0.0
