titre,réalisateur,producteur,postal,debut,fin,latitude,longitude,rive
CA C'EST LA FAMILLE,TEDDY LUSSI MODESTE,KAZAK PRODUCTIONS,75008,2016-08-22,2016-08-23,48.87873799986372,2.313015000548198,droite
Tout le monde debout,Franck Dubosc,Gaumont C/o Gaumont Production,75116,2017-06-02,2017-06-03,48.85975889901782,2.286218945583439,couronne
LES DEUX ALFRED,Bruno Podalydès,WHY NOT PRODUCTIONS,75012,2019-11-19,2019-11-19,48.83668011280243,2.403498861422531,droite
COMME UNE ACTRICE,SEBASTIEN BAILLY,LA MER A BOIRE,75010,2021-02-20,2021-02-21,48.87181412357742,2.351734675684492,droite
MON POUSSIN,FREDERIC FORESTIER,LES FILMS DU 24,75013,2016-03-16,2016-03-16,48.83877899954821,2.3593549995397,gauche
LE TRESOR DU PETIT NICOLAS,JULIEN RAPPENEAU,CURIOSA FILM,75018,2020-08-24,2020-09-25,48.88709361824484,2.343423619601201,droite
ROCK ON 2,SHUJAAT SAUDAGAR,JET FILMS,75016,2016-05-23,2016-05-23,48.85568699976469,2.284946000019341,droite
PLONGER,MELANIE LAURENT,MOVE MOVIE,75011,2016-05-04,2016-05-04,48.85097400039984,2.385709999786113,droite
3 NUITS PAR SEMAINE,Florent GOUELOU,YUKUNKUN PRODUCTIONS,75009,2021-02-19,2021-02-19,48.87300365651922,2.347282185795745,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75001,2016-04-25,2016-04-25,48.86571500012968,2.327481999512453,droite
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-01,2020-02-01,48.88148627252094,2.343423695605995,droite
Rue des dames,Hamé et Ekoué,LA RUMEUR FILME,75012,2021-07-06,2021-07-06,48.83964555275172,2.402954919717771,droite
PLACE DES VICTOIRES,Yoann Guillouzouic,WHITE PANAMA FILMS,75001,2018-11-29,2018-11-29,48.86294816466409,2.341492228617147,droite
Suprêmes,Audrey Estrougo,Nord Ouest Films,75003,2020-09-10,2020-09-10,48.86763306123324,2.355447893142161,droite
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-01,2020-02-01,48.882973711513785,2.328683873148851,droite
Par-dessus l'épaule de Jonas,Jérôme Bonnell,DIAPHANA FILMS,75017,2019-09-05,2019-09-06,48.88261831241983,2.310393461187219,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75005,2021-02-24,2021-02-24,48.83982323929539,2.356885696656391,gauche
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-05-27,2016-05-27,48.888191999569706,2.336122000439667,droite
Trois Fois Rien,Nadege Loiseau,SRAB FILMS,75019,2019-11-20,2019-11-20,48.88404802752788,2.3792486377886237,droite
GOLIATH,Frederic TELLIER,SINGLE MAN PRODUCTIONS,75004,2020-10-24,2020-10-24,48.85411245612536,2.354679386870978,droite
Chronique d'une Liaison Passagère,Emmanuel MOURET,MOBY DICK FILMS,75006,2021-04-27,2021-04-27,48.84169696666135,2.331141735128068,gauche
MAMAN A TORT,MARC FITOUSSI,AVENUE B,75014,2016-01-13,2016-01-15,48.831528999674205,2.338428999991929,gauche
ARTHUR RAMBO,Laurent Cantet,LES FILMS DE PIERRE,75011,2019-10-09,2019-10-10,48.86846531657088,2.366565195170396,droite
MADE IN CHINA,Julien ABRAHAM,MONTAUK FILMS,75012,2017-12-07,2017-12-07,48.83979931586455,2.398153967327842,droite
JULIA,Olivier TREINER,WY PRODUCTIONS,75005,2021-02-26,2021-03-02,48.83922475411885,2.349630834924776,gauche
EMBRASSE MOI,CYPRIEN VIAL,NOLITA CINEMA,75012,2016-07-06,2016-07-06,48.82416599973976,2.420550000083614,droite
"La nuit, je mens...",Stéphane Batut,ZADIG FILMS,75020,2018-12-12,2018-12-13,48.872537761688086,2.3829871827670197,droite
JEUNE FEMME,LEONOR SERRAILLE,BLUE MONDAY PRODUCTIONS,75018,2016-03-04,2016-03-04,48.8929719995658,2.341871000521563,droite
J'ACCUSE,Roman Polanski,legendaire,75007,2018-11-26,2018-11-26,48.86077800366618,2.322277669526304,gauche
MADE IN CHINA,Julien ABRAHAM,MONTAUK FILMS,75006,2017-12-14,2017-12-14,48.85194135734028,2.336951186552527,gauche
THE ESCAPE,DOMINIC SAVAGE,HANNA FILMS,75005,2016-10-20,2016-10-20,48.85241399974623,2.345074000684333,gauche
UN CONTE INDIEN,HECTOR CABELLO REYES,22H22 PRODUCTION,75006,2016-03-06,2016-03-06,48.854351999900814,2.3332480006655603,gauche
FORTE,,QUAD FILMS,75019,2018-11-20,2018-11-26,48.89300517697759,2.397787506964459,droite
MARYLINE,GUILLAUME GALLIENNE,LGM FILMS,75018,2016-10-13,2016-10-13,48.892208000062816,2.344183999964865,droite
Joueurs,Marie Monge,The Film,75002,2017-11-14,2017-11-15,48.8697814564405,2.352221836961205,droite
LA NUIT A DEVORE LE MONDE,DOMINIQUE ROCHER,HAUT ET COURT,75006,2016-11-28,2016-12-01,48.8419109999921,2.33746900040326,gauche
"LES CHOSES QU'ON DIT, LES CHOSES QU'ON FAIT",EMMANUEL MOURET,MOBY DICK FILMS,75020,2019-12-04,2019-12-05,48.873485382715934,2.397791075300939,droite
FLEUVE NOIR,ERICK ZONCA,CURIOSA FILMS,75018,2016-05-04,2016-05-04,48.88366699973109,2.333760999591638,droite
Synonymes,Nadav Lapid,SBS FILMS,75007,2017-11-07,2017-11-07,48.85824947795461,2.322411338533342,gauche
LA VIE DE CHATEAU,CEDRIC IDO,SRAB FILMS,75010,2016-08-01,2016-08-01,48.87098799989027,2.352894999932853,droite
GC5,GUILLAUME CANET,LES PRODUCTIONS DU TRESOR,75008,2016-03-10,2016-03-10,48.88043799956751,2.325200999967778,droite
LA FETE EST FINIE,MARIE GAREL WEISS,ELZEVIR FILMS,75020,2016-10-14,2016-10-14,48.85544899984328,2.400886000271725,droite
Z COMME Z - SEMAINE 5 SUR 6,MICHEL HAZANAVICIUS,GETAWAY FILMS,75019,2021-05-24,2021-05-24,48.89169961973924,2.386886777939833,droite
Synonymes,Nadav Lapid,SBS FILMS,75005,2017-11-21,2017-11-21,48.843785960168006,2.353767019149938,gauche
NUMERO UNE,TONIE MARSHALL,TABO TABO FILMS,75004,2016-10-18,2016-10-18,48.852278999709455,2.351269000165312,droite
JUST DIVORCED,MAXIME GOVARE,LES IMPRODUCTIBLES,75013,2016-11-09,2016-11-09,48.83527300002149,2.374446999636787,gauche
"LES CHOSES QU'ON DIT, LES CHOSES QU'ON FAIT",EMMANUEL MOURET,MOBY DICK FILMS,75004,2019-10-31,2019-10-31,48.85177858563502,2.35435556882358,droite
Synonymes,Nadav Lapid,SBS FILMS,75005,2017-11-21,2017-11-21,48.84466861994714,2.352182262816965,gauche
SI J'ETAIS UN HOMME,AUDREY DANA,CURIOSA FILMS,75019,2016-02-23,2016-02-23,48.88507299991871,2.3714930002552093,droite
LOUE MOI,VIRGINE SCSWARTZ,MY FAMILY,75008,2016-11-10,2016-11-10,48.874154999638456,2.309093000404241,droite
AU REVOIR LA HAUT,ALBERT DUPONTEL,ADCB FILMS,75017,2016-03-23,2016-03-23,48.88210700020774,2.306226000663803,droite
Une sirène à Paris,Mathias Malzieu,OVERDRIVE PRODUCTIONS,75006,2019-10-15,2019-10-16,48.85790532038364,2.335547977084582,gauche
ANNA M.,Luc Besson,Europacorp,75116,2017-12-17,2017-12-17,48.86341511691408,2.28693166608925,couronne
BLOCKBUSTER,JULY HYGRECK,VIRGINIE FILMS,75005,2016-04-18,2016-04-18,48.84980600037613,2.35186700038581,gauche
LA VIE DE CHATEAU,CEDRIC IDO,SRAB FILMS,75010,2016-08-15,2016-08-16,48.87123100015527,2.35462299973265,droite
I LOVE AMERICA,LISA AZUELOS,ILA PRODUCTIONS,75008,2021-07-31,2021-07-31,48.866375880695614,2.315708797011092,droite
30 Jours Max,Tarek BOUDALI,AXEL FILMS PRODUCTION,75116,2019-10-10,2019-10-10,48.87200474148171,2.276485824536068,couronne
TELLE MERE TELLE FILLE,NOEMIE SAGLIO,PAN EUROPENNE PRODUCTION,75010,2016-06-13,2016-06-13,48.87155799966056,2.357741999946356,droite
EYE ON JULIET,KIM NGUYEN,LA RUCHE PRODUCTION,75001,2016-07-19,2016-07-19,48.85703900023845,2.341573000612569,droite
FLORA63,STEPHANE ROBELIN,ICI ET LA PRODUCTIONS,75019,2016-05-11,2016-05-11,48.87553699966618,2.391546000030077,droite
Mon Chien Stupide,Yvan Attal,Same Player,75015,2018-11-14,2018-11-14,48.841392331978,2.318903245295933,gauche
It Must Be Heaven,Elia Suleiman,Rectangle Productions,75002,2018-08-07,2018-08-07,48.866431162821065,2.340615672762056,droite
DALIDA,LISA AZUELOS,BETHSABEE MUCHO,75018,2016-03-18,2016-03-18,48.898988999702695,2.336486000156056,droite
TELLE MERE TELLE FILLE,NOEMIE SAGLIO,PAN EUROPENNE PRODUCTION,75002,2016-06-13,2016-06-13,48.8688759997836,2.342134999691128,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-02-25,2016-02-25,48.88910000018267,2.338297999976141,droite
LOVE ADDICT,Frank BELLOCQ,MY FAMILY,75015,2017-06-01,2017-06-01,48.84733079412782,2.309770964300835,gauche
BLOCKBUSTER,JULY HYGRECK,VIRGINIE FILMS,75010,2016-04-08,2016-04-08,48.871928999617545,2.367566999924371,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75012,2016-03-17,2016-03-17,48.84810600023224,2.3753729995351,droite
J'ACCUSE,Roman Polanski,LEGENDAIRE,75006,2019-03-04,2019-03-04,48.85768771863413,2.337172240704223,gauche
LOLA PATER,NADIR MOKNECHE,BLUE MONDAY PRODUCTIONS,75011,2016-04-18,2016-04-18,48.85576799956812,2.375229999347571,droite
MARYLINE,GUILLAUME GALLIENNE,LGM FILMS,75002,2016-10-10,2016-10-10,48.867842999739885,2.335176000617686,droite
NOTRE DAME BRULE,Jean-Jacques ANNAUD,PATHE PRODEXE,75006,2021-05-21,2021-05-21,48.85397838607239,2.335901467689389,gauche
EMBRASSE MOI,CYPRIEN VIAL,NOLITA CINEMA,75009,2016-06-24,2016-06-24,48.88001699965551,2.344291999723934,droite
De l'or pour les chiens,Anna Cazanave-Cambet,CG Cinema,75019,2019-10-15,2019-10-16,48.87248713910335,2.377842744010917,droite
Les Joueurs,Marie Monge,The Film,75003,2017-11-28,2017-11-29,48.86845299881,2.357909003097129,droite
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,LGM CINEMA,75012,2016-02-19,2016-02-19,48.83223599994621,2.39080699974257,droite
LES FILLES DE REIMS,JULIEN HALLARD,LES FILMS VELVET,75020,2016-08-24,2016-08-24,48.8591979997469,2.41164399956211,droite
SUPER HEROS MALGRE LUI,PHILIPPE LACHEAU,CINE FRANCE STUDIOS,75016,2020-09-09,2020-09-09,48.85420951611616,2.279502730404324,droite
Un Beau matin,Mia Hansen Love,LES FILMS PELLEAS,75003,2021-06-01,2021-06-01,48.85866656215011,2.365688394582092,droite
LE RIRE DE MA MERE,COLOMBE SAVIGNAC,LOMA NASHA PRODUCTION,75014,2016-07-05,2016-07-05,48.825848999569565,2.333073000236674,gauche
VILLA CAPRICE,BERNARD STORA,JPG FILMS,75009,2019-06-04,2019-06-04,48.87094024896648,2.33174027534506,droite
LA VIE DEVANT SOI,Nessim CHIKHAOUI,ALBERTINE PRODUCTIONS / LA VIE DEVANT SOI,75020,2020-10-02,2020-10-02,48.85373445895664,2.405306977211096,droite
Un petit frère,Léonor Serraille,Blue Monday Productions,75014,2021-06-08,2021-06-08,48.82308312997316,2.340542499377539,gauche
JUST DIVORCED,MAXIME GOVARE,LES IMPRODUCTIBLES,75002,2016-11-05,2016-11-05,48.869551999972366,2.33959500019362,droite
ENCHANTEES,Saphia Azzedine et François-Régis Jeanne,CAPTURE THE FLAG FILMS,75007,2017-07-26,2017-07-27,48.85166888171084,2.31836192135615,gauche
TANGUY 2,Etienne Chatiliez,NAC FILMS,75016,2018-07-13,2018-07-13,48.84442797695899,2.271829141047546,droite
TOUT SIMPLEMENT NOIR,JEAN PASCAL ZADI ET JOHN WAXXX,GAUMONT,75007,2019-05-31,2019-05-31,48.85822906224247,2.297965154021761,gauche
LES FEMMES DU SQUARE,Julien Rambaldi,LES FILMS DU KIOSQUE,75009,2020-12-03,2020-12-03,48.88210668256023,2.337849929395519,droite
À jamais fidèle,cheyenne carron,Hesiode Productions,75016,2017-08-09,2017-08-09,48.84004093955052,2.261988328274274,droite
IBRAHIM,SAMIR GUESMI,WHY NOT PRODUCTIONS,75012,2019-03-14,2019-03-14,48.83984209133024,2.409179064620763,droite
La première séance,Justine Triet,LES FILMS PELLEAS,75016,2018-07-02,2018-07-02,48.85836397954626,2.270320000023079,droite
THE HUNTING,LEO ZHANG,SWEET DREAMS FILMS,75010,2019-06-05,2019-06-05,48.87365403148823,2.354836977579875,droite
A NOS AGES,ROBIN SYKES,2425 FILMS,75003,2020-12-14,2020-12-14,48.865084584246695,2.364419412573114,droite
À jamais fidèle,cheyenne carron,Hesiode Productions,75016,2017-08-11,2017-08-11,48.85096707656936,2.271716150066919,droite
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75012,2019-03-19,2019-03-19,48.84443299565821,2.45078934704553,droite
BRAS OUVERTS,P. DE CHAUVERON,PULSAR PRODUCTIONS,75020,2016-07-21,2016-07-22,48.87752700002663,2.408130000258322,droite
30 Jours Max,Tarek BOUDALI,AXEL FILMS PRODUCTION,75015,2019-11-13,2019-11-16,48.83417321558466,2.274888926491779,gauche
A NOS AGES,ROBIN SYKES,2425 FILMS,75008,2020-12-17,2020-12-17,48.87685926275992,2.301943690400741,droite
SAUVER OU PERIR,FREDERIC TELLIER,SINGLE MAN PRODUCTIONS,75001,2017-07-13,2017-07-14,48.86387585373904,2.344737261863359,droite
LA DOULEUR,EMMANUEL FINKIEL,LES FILMS DU POISSON,75007,2016-08-16,2016-08-16,48.85954100007352,2.314926999424194,gauche
TANGUY 2,Etienne Chatiliez,NAC FILMS,75018,2018-07-23,2018-07-23,48.88706230730872,2.337988731433486,droite
FEU !!,Claire Denis,CURIOSA FILMS,75010,2020-12-07,2020-12-11,48.87194898062813,2.360737984197844,droite
LES BEAUX ESPRITS,VIANNEY LEBASQUE,MES PRODUCTIONS,75010,2017-07-24,2017-07-25,48.87602237021289,2.368308855081851,droite
NOS ANNEES FOLLES,ANDRE TECHINE,ARPROD,75004,2016-09-09,2016-09-09,48.85481099977615,2.354242999731426,droite
Les enfants des autres,Rebecca Zlotowski,Les Films Velvet,75014,2021-03-09,2021-03-09,48.8193624069125,2.329416251465688,gauche
Taxi 5,Franck Gastambide,T 5 Productions,75116,2017-07-27,2017-07-27,48.864844735578174,2.293406582310804,couronne
Un Beau matin,Mia Hansen Love,LES FILMS PELLEAS,75001,2021-06-14,2021-06-16,48.86333205950511,2.343935342138094,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75015,2016-10-05,2016-10-05,48.8458339996079,2.310959000172562,gauche
PLACE DES VICTOIRES,Yoann Guillouzouic,WHITE PANAMA FILMS,75018,2018-12-03,2018-12-03,48.89018762393526,2.344068665098059,droite
FlashBack,Caroline Vigneaux,FALSHBACK FILMS,75015,2021-03-25,2021-03-25,48.846740166747374,2.309786949437201,gauche
UNE COMÉDIE ROMANTIQUE,Thibault Segouin,LATIKA,75018,2021-06-18,2021-06-18,48.88574943476998,2.340676848109707,droite
IRIS/EX CHAOS,JALIL LESPERT,WY PRODUCTIONS,75017,2016-02-03,2016-02-03,48.880123999848834,2.3069039997915,droite
PLACE DES VICTOIRES,Yoann Guillouzouic,WHITE PANAMA FILMS,75004,2018-12-18,2018-12-18,48.85507589020581,2.346961597717184,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75017,2016-05-23,2016-05-23,48.88498299978243,2.3105039999313477,droite
LES CHATOUILLES 2,Andréas Bescond et Eric Métayer,LES FILMS DU KIOSQUE,75017,2017-07-03,2017-07-04,48.87862616489591,2.283946488898905,droite
MARYLINE,GUILLAUME GALLIENNE,LGM FILMS,75004,2016-09-07,2016-09-07,48.85411599990218,2.351581999385515,droite
On sourit pour la photo,François Uzan,RADAR FILMS,75016,2020-08-27,2020-08-27,48.85777847348201,2.285498786593326,droite
PLACE DES VICTOIRES,Yoann Guillouzouic,WHITE PANAMA FILMS,75017,2018-12-22,2018-12-22,48.88266744108208,2.308965959902935,droite
Un homme pressé,,Albertine Productions,75017,2017-07-04,2017-07-05,48.88537184576273,2.302060600021901,droite
120 BATTEMENTS PAR MINUTE,ROBIN CAMPILLO,LES FILMS DE PIERRE,75012,2016-09-15,2016-09-15,48.846656000232095,2.373223999680984,droite
PRODUCTION 46,,IEFS PARIS,75009,2019-06-16,2019-06-16,48.87108979466138,2.331874565395843,droite
Tout Nous Sourit,Mélissa Drigeard,Single Man Productions,75007,2019-02-07,2019-02-07,48.85670864639044,2.327380763411972,gauche
UN CONTE INDIEN,HECTOR CABELLO REYES,22H22 PRODUCTION,75006,2016-03-06,2016-03-06,48.8535290001131,2.333780999355544,gauche
JULIA,Olivier TREINER,WY PRODUCTIONS,75002,2021-03-16,2021-03-18,48.87067117300442,2.337655399848819,droite
D'après une histoire vraie,,WY Productions,75003,2017-01-25,2017-01-25,48.865177802861474,2.3631981978882357,droite
COEXISTER,FABRICE EBOUE,EUROPA CORP,75015,2016-12-06,2016-12-06,48.84950000017702,2.2824670005122663,gauche
PRODUCTION 46,,IEFS PARIS,75007,2019-06-19,2019-06-20,48.85990948311326,2.29195445003126,gauche
FEU !!,Claire Denis,CURIOSA FILMS,75010,2020-12-14,2020-12-24,48.87194898062813,2.360737984197844,droite
LA SCALA,BRUNO CHICHE,VENDOME FILMS,75008,2021-03-15,2021-03-17,48.86622463471427,2.304357407959244,droite
DES LUNETTES NOIRES,Claire Denis,Curiosa Films,75020,2017-02-08,2017-02-09,48.86424039228474,2.397724378286541,droite
PAR UN DEMI CLAIR MATIN,Bruno Dumont,3B PRODUCTIONS,75116,2019-11-04,2019-11-04,48.86510393272346,2.296746698927429,couronne
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82941323523969,2.350474575433703,gauche
La belle et la belle,Sophie Fillières,CHRISTMAS IN JULY,75020,2017-02-24,2017-02-24,48.85978935566076,2.390837312653538,droite
THE ESCAPE,DOMINIC SAVAGE,HANNA FILMS,75007,2016-10-23,2016-10-23,48.86028499992912,2.318419000241004,gauche
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82941323523969,2.350474575433703,gauche
BITTER FLOWERS,OLIVIER MEYS,MILLE ET UNE FILMS,75013,2016-09-30,2016-09-30,48.82702799963069,2.359028999959499,gauche
Les tuche 3,Olivier Baroux,Eskwad,75116,2017-08-07,2017-08-08,48.86345164607685,2.296260137595485,couronne
C'est quoi cette famille?! 2,Gabriel Julien Laferrière,BONNE PIOCHE CINEMA,75009,2018-07-23,2018-07-23,48.879641913422056,2.346398660874488,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82568626580054,2.347229503886942,gauche
100 % COCO,TESSA SCHRAM,FILMING IN FRANCE,75016,2016-12-01,2016-12-01,48.8625480003512,2.282220000335338,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75001,2020-12-22,2020-12-22,48.86046194822874,2.347487455597258,droite
JUST DIVORCED,MAXIME GOVARE,LES IMPRODUCTIBLES,75016,2016-09-21,2016-09-22,48.875133000370575,2.286884999968946,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82325049398334,2.365593679805805,gauche
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-05-27,2016-05-27,48.88809000019822,2.337918000464827,droite
UNE COMÉDIE ROMANTIQUE,Thibault Segouin,LATIKA,75018,2021-06-22,2021-06-22,48.8846092865054,2.338839425308855,droite
LE MEILLEUR RESTE À VENIR,Matthieu DELAPORTE et Alexandre DE LA PATELLIÈRE,CHAPTER 2,75016,2018-12-10,2018-12-10,48.84768125180059,2.259843554371858,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82775440826862,2.350252025769352,gauche
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-06-16,2021-06-16,48.86485237166558,2.399660392149932,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75005,2016-04-12,2016-04-12,48.84024599984668,2.360048000624603,gauche
J'accuse,Roman Polanski,legendaire,75002,2019-04-25,2019-04-25,48.86906673459115,2.341784214127598,droite
Be You,Maïmouna Doucouré,Black Queen,75020,2021-12-22,2021-12-22,48.868819267228375,2.383415323001935,droite
Rue des dames,Hamé et Ekoué,LA RUMEUR FILME,75018,2021-06-30,2021-06-30,48.89124573439663,2.329580979920205,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75005,2016-05-31,2016-05-31,48.84247199998834,2.349810999487612,gauche
H4-93,OLIVIER AYACHE VIDAL,L'ATELIER DE PRODUCTION,75005,2016-08-03,2016-08-03,48.84649000018395,2.341901999847914,gauche
TOUT SIMPLEMENT NOIR,JEAN PASCAL ZADI ET JOHN WAXXX,GAUMONT,75004,2019-05-20,2019-05-20,48.85619428585332,2.350740821523064,droite
FlashBack,Caroline Vigneaux,FALSHBACK FILMS,75006,2021-03-29,2021-03-30,48.85204163590615,2.334587594518593,gauche
LES DEUX ALFRED,Bruno Podalydès,WHY NOT PRODUCTIONS,75013,2019-11-01,2019-11-03,48.82758218005291,2.362425901424089,gauche
LA NIAQUE,CHAD CHENOUGA,TS PRODUCTIONS,75007,2016-04-28,2016-04-28,48.86332499968884,2.314891000006853,gauche
L'Enkas,Sarah Marx,La rumeur filme,75018,2018-01-23,2018-01-24,48.896710197589,2.338711282751766,droite
LA PAGE BLANCHE,Murielle MAGELLAN,PARTNERS IN CRIME,75018,2021-06-29,2021-06-29,48.8869179334255,2.339786035800783,droite
Les Années 10 - L'infiltré,Thierry De Peretti,Les Films Velvet,75005,2019-10-25,2019-10-27,48.85216723914195,2.346580128939232,gauche
The White Crow,Ralph Fiennes,Montebello Productions,75009,2017-08-19,2017-08-19,48.87108979466138,2.331874565395843,droite
LES FANTOMES D'ISMAEL,ARNAUD DESPLESCHIN,WHY NOT PRODUCTIONS,75004,2016-10-06,2016-10-06,48.8531820001909,2.351990000528584,droite
MARIE FRANCINE,VALERIE LEMERCIER,RECTANGLE PRODUCTIONS,75014,2016-05-04,2016-05-05,48.82579300003519,2.323396000153867,gauche
Youssef Salem a du succès,Baya Kasmi,DOMINO FILMS / YOUSSEF SALEM A DU SUCCES,75005,2021-08-24,2021-08-24,48.84440977527467,2.364716792042573,gauche
L'Envers du Decors,Daniel Auteuil,Curiosa,75007,2017-09-13,2017-09-13,48.85369852899248,2.329917412768626,gauche
Les Affamés,Léa Frédeval,LES FILMS DU CLAN,75012,2017-06-09,2017-06-09,48.83668011280243,2.403498861422531,droite
NICKY LARSON,PHILIPPE LACHEAU,AXEL FILMS PRODUCTION,75015,2018-07-31,2018-08-01,48.850083680101456,2.285285609433685,gauche
STARS 80 LA SUITE,THOMAS LANGMANN,LA PETITE REINE,75004,2016-09-19,2016-09-19,48.85164799980997,2.354284000304538,droite
Youssef Salem a du succès,Baya Kasmi,DOMINO FILMS / YOUSSEF SALEM A DU SUCCES,75008,2021-08-17,2021-08-19,48.87874983023423,2.312647050886118,droite
MON INCONNUE,HUGO GÉLIN,ZAZI FILMS,75006,2018-03-08,2018-03-09,48.84997161806543,2.339009991428072,gauche
KO,FABRICE GOBERT,247 FILMS,75008,2016-09-13,2016-09-13,48.878459000432784,2.305926999663321,droite
SAUVER OU PERIR,FREDERIC TELLIER,A SINGLE MAN PRODUCTIONS,75017,2017-06-16,2017-06-16,48.88044233325209,2.290518539553733,droite
30 Jours Max,Tarek BOUDALI,AXEL FILMS PRODUCTION,75014,2019-11-20,2019-11-23,48.82589870199908,2.330532068051395,gauche
VIVE LA CRISE,JEAN FRANCOIS DAVY,LES FILMS MONTAIGNE,94320,2016-06-09,2016-06-09,48.76419300019303,2.369362999320216,couronne
FREED,JAMES FOLEY,PENINSULA FILM,75002,2016-07-18,2016-07-19,48.86885099966856,2.333011000081822,droite
"La nuit, je mens...",Stéphane Batut,ZADIG FILMS,75019,2018-08-17,2018-08-17,48.88309189688335,2.3886688914391723,droite
UN CONTE INDIEN,HECTOR CABELLO REYES,22H22 PRODUCTION,75006,2016-03-06,2016-03-06,48.85292000043009,2.332149000299129,gauche
